site_area,water_consumption,recycling_rate,utilisation_rate,air_quality_index,issue_resolution_time,resident_count,structure_type_Industrial,structure_type_Mixed-use,structure_type_Residential,resident_group_low,resident_group_medium,resident_group_none,water_consumption_log
4045,7802.0,51,60,20,2,70,False,False,True,False,True,False,8.962263554116761
504,1000.0,17,63,187,59,10,False,False,True,True,False,False,6.90875477931522
2794,5733.0,19,93,28,36,0,False,False,False,False,False,True,8.654168646443315
4015,3180.0,78,62,111,45,0,False,False,False,False,False,True,8.064950891749143
3362,2496.0,10,31,107,48,118,False,True,False,False,True,False,7.822845290279774
4994,4540.0,72,79,130,62,0,True,False,False,False,False,True,8.420902531097951
3743,4960.0,63,88,84,51,298,False,False,True,False,False,False,8.509362612301048
2439,4632.0,12,62,97,9,171,False,False,True,False,False,False,8.440959885416648
3700,5296.0,56,71,160,22,75,False,False,True,False,True,False,8.574895901544526
2949,4057.0,23,58,19,20,54,False,False,True,False,True,False,8.30844552038576
3480,6189.0,47,38,28,51,0,True,False,False,False,False,True,8.730690365678642
2393,2963.0,85,41,2,20,185,False,False,True,False,False,False,7.994294986415977
3450,1291.0,39,85,93,57,249,False,True,False,False,False,False,7.163946684342547
723,1388.0,68,83,123,59,0,False,False,False,False,False,True,7.236339342754344
553,1000.0,17,93,151,18,0,False,False,False,False,False,True,6.90875477931522
3648,5987.0,59,99,196,14,221,False,False,True,False,False,False,8.69751274553952
4063,7393.0,83,46,180,46,0,True,False,False,False,False,True,8.908424139496578
2709,2443.0,12,41,104,50,203,False,True,False,False,False,False,7.801391320291485
871,1578.0,18,93,108,3,41,False,False,True,True,False,False,7.364547014255642
3766,1882.0,40,38,117,32,175,False,False,True,False,False,False,7.540621528657152
2067,1923.0,70,57,121,17,102,False,False,True,False,True,False,7.562161631225652
4851,4440.0,14,49,26,33,0,False,False,False,False,False,True,8.398634855292102
2883,2819.0,47,59,105,30,120,False,True,False,False,True,False,7.944492163932159
3890,4718.0,88,36,16,25,177,False,True,False,False,False,False,8.459352191726387
3264,5445.0,46,65,171,58,220,False,False,True,False,False,False,8.602636673233706
4719,8306.0,44,65,192,11,402,False,False,True,False,False,False,9.02485381183907
4979,8983.0,53,62,101,72,261,False,False,True,False,False,False,9.10320049641828
1637,2426.0,38,58,198,59,0,True,False,False,False,False,True,7.794411205726601
3449,2806.0,38,56,161,28,44,False,False,True,True,False,False,7.939871576361883
4362,6780.0,90,46,74,5,0,True,False,False,False,False,True,8.821879862683842
4175,7493.0,58,56,19,70,0,False,False,False,False,False,True,8.921857979353632
3870,5097.0,36,72,77,41,11,False,False,True,True,False,False,8.53660358493606
3757,2699.0,76,46,63,68,214,False,False,True,False,False,False,7.90100705199242
1254,1990.0,80,84,140,56,0,False,False,False,False,False,True,7.596392304064196
2145,2334.0,51,98,13,45,0,False,False,False,False,False,True,7.755767170102998
3583,1713.0,78,62,2,18,0,False,False,False,False,False,True,7.446585099157725
1075,1000.0,80,76,112,49,0,False,False,False,False,False,True,6.90875477931522
1652,1683.0,18,55,195,25,144,False,False,True,False,True,False,7.428927194802272
4589,9315.0,60,91,94,69,298,False,False,True,False,False,False,9.139488631004232
4618,4111.0,64,70,199,9,0,False,False,False,False,False,True,8.321664807135
1061,1570.0,24,31,111,64,42,False,False,True,True,False,False,7.359467638255621
4098,6699.0,58,38,170,11,303,False,False,True,False,False,False,8.809862805379057
3701,5679.0,26,60,125,61,0,False,False,False,False,False,True,8.644706511715198
2082,1839.0,69,85,26,48,0,True,False,False,False,False,True,7.517520850603031
3081,5286.0,46,41,173,42,45,False,False,True,True,False,False,8.57300625623545
3610,5820.0,27,38,85,30,198,False,True,False,False,False,False,8.669227347271736
1171,1330.0,64,59,172,30,0,False,False,False,False,False,True,7.193685818395112
4449,7235.0,51,47,84,12,0,False,False,False,False,False,True,8.886823846515187
1511,1665.0,90,80,88,6,97,False,False,True,False,True,False,7.418180822726788
813,1000.0,76,77,86,35,0,False,False,False,False,False,True,6.90875477931522
2219,3726.0,14,66,11,57,171,False,False,True,False,False,False,8.223358899479258
1487,3200.0,30,61,112,19,29,False,False,True,True,False,False,8.071218539969863
4872,4711.0,68,60,125,48,121,False,False,True,False,True,False,8.457867725331422
3773,2947.0,72,64,106,44,0,False,False,False,False,False,True,7.988882253309227
1334,1000.0,30,49,5,31,0,False,False,False,False,False,True,6.90875477931522
2879,3438.0,63,72,61,61,167,False,True,False,False,False,False,8.142936010432265
2796,3535.0,75,41,8,66,98,False,False,True,False,True,False,8.170751423757535
2402,4305.0,18,45,56,34,113,False,False,True,False,True,False,8.367764677924308
3802,5629.0,19,96,12,65,0,False,False,False,False,False,True,8.635864721133736
1357,2630.0,13,72,143,43,111,False,True,False,False,True,False,7.875119281040293
2163,2241.0,11,93,183,6,12,False,False,True,True,False,False,7.715123603632105
1966,3035.0,76,91,41,50,138,False,True,False,False,True,False,8.01829613851552
2488,4004.0,16,66,198,50,157,False,False,True,False,False,False,8.29529885950246
2031,1654.0,44,93,45,48,186,False,False,True,False,False,False,7.411556287811163
3409,5275.0,44,83,128,34,167,False,False,True,False,False,False,8.570923513837204
2783,3930.0,21,60,27,29,0,False,False,False,False,False,True,8.27664912542186
2511,3270.0,88,55,4,36,0,True,False,False,False,False,True,8.092851027538384
1865,3343.0,40,95,170,45,0,False,False,False,False,False,True,8.114922974204593
1456,1706.0,30,58,5,26,41,False,False,True,True,False,False,7.442492722794441
3241,5509.0,43,33,90,20,196,False,False,True,False,False,False,8.61431990214696
4666,3799.0,51,84,93,24,79,False,True,False,False,True,False,8.242756345714477
4912,9604.0,33,34,72,43,0,True,False,False,False,False,True,9.170039075202656
992,1441.0,84,49,48,53,0,False,False,False,False,False,True,7.273786317844895
2898,3215.0,25,61,190,8,31,False,True,False,True,False,False,8.075893630298857
3225,3849.0,36,64,141,64,147,False,True,False,False,True,False,8.25582842728183
2474,2075.0,27,94,155,3,176,False,True,False,False,False,False,7.638198244285779
932,1000.0,60,56,41,48,0,False,False,False,False,False,True,6.90875477931522
1424,1300.0,73,66,199,65,111,False,False,True,False,True,False,7.170888478512505
2005,2103.0,70,61,200,35,0,True,False,False,False,False,True,7.651595573857601
3802,3663.0,19,67,4,21,0,False,False,False,False,False,True,8.20631072579402
2503,4109.0,66,57,174,64,0,False,False,False,False,False,True,8.32117830749028
3610,3203.0,90,50,155,68,0,True,False,False,False,False,True,8.07215530818825
3888,6837.0,34,77,123,25,201,False,True,False,False,False,False,8.830250570199247
2679,4966.0,90,68,134,49,32,False,True,False,True,False,False,8.51057131510735
4533,2448.0,55,89,156,6,0,False,False,False,False,False,True,7.803435056952168
2365,2590.0,13,31,113,29,165,False,False,True,False,False,False,7.85979918056211
854,1000.0,81,69,111,3,43,False,False,True,True,False,False,6.90875477931522
3289,4852.0,48,68,131,71,89,False,False,True,False,True,False,8.487352349405215
3032,2219.0,57,83,159,27,0,False,False,False,False,False,True,7.705262474866325
1495,2494.0,61,77,148,11,79,False,False,True,False,True,False,7.822044008185619
4734,5496.0,62,88,143,15,202,False,False,True,False,False,False,8.61195776786066
4816,5996.0,56,50,177,26,220,False,False,True,False,False,False,8.69901462316851
506,1000.0,48,63,99,50,0,True,False,False,False,False,True,6.90875477931522
4951,7940.0,53,75,126,48,31,False,False,True,True,False,False,8.97979449089521
2613,3435.0,41,61,34,22,0,True,False,False,False,False,True,8.142063283104147
1253,1740.0,29,33,22,51,99,False,True,False,False,True,False,7.462214939768189
1932,1407.0,61,85,98,8,0,False,False,False,False,False,True,7.249925536717988
3771,4996.0,55,38,158,46,170,False,False,True,False,False,False,8.516593011344206
3983,8010.0,70,62,45,44,0,False,False,False,False,False,True,8.988570876215118
831,1000.0,83,70,167,25,22,False,False,True,True,False,False,6.90875477931522
3767,5360.0,30,49,118,67,24,False,False,True,True,False,False,8.586905803827538
2780,2911.0,13,48,155,69,210,False,False,True,False,False,False,7.976595409316577
2233,1284.0,13,54,83,30,96,False,False,True,False,True,False,7.158513997329321
2427,1924.0,28,45,133,64,0,True,False,False,False,False,True,7.562681246721884
1224,1000.0,39,55,143,43,22,False,True,False,True,False,False,6.90875477931522
542,1000.0,34,31,185,10,23,False,False,True,True,False,False,6.90875477931522
3377,2059.0,40,70,66,34,0,False,False,False,False,False,True,7.630461261783627
551,1000.0,65,50,72,58,0,False,False,False,False,False,True,6.90875477931522
2884,2771.0,80,50,45,2,39,False,True,False,True,False,False,7.927324360309794
4388,8194.0,71,95,31,24,0,False,False,False,False,False,True,9.01127949117793
2884,2511.0,54,73,84,55,0,True,False,False,False,False,True,7.828834527588089
1297,1524.0,34,55,8,46,38,False,False,True,True,False,False,7.329749689041512
3670,7231.0,60,57,161,9,145,False,True,False,False,True,False,8.886270902072013
2161,1000.0,43,80,147,45,110,False,True,False,False,True,False,6.90875477931522
2107,2567.0,43,94,188,22,66,False,True,False,False,True,False,7.850882664809852
3869,5007.0,12,66,143,43,165,False,False,True,False,False,False,8.518791912779934
2928,1308.0,49,65,48,54,0,False,False,False,False,False,True,7.1770187659099
2896,2299.0,66,95,116,8,237,False,False,True,False,False,False,7.7406644019172415
812,1415.0,52,95,189,51,0,False,False,False,False,False,True,7.255591274253665
1143,1314.0,11,93,150,5,0,False,False,False,False,False,True,7.181591944611865
1874,1016.0,28,75,155,65,0,True,False,False,False,False,True,6.92461239604856
720,1090.0,78,56,137,56,0,False,False,False,False,False,True,6.994849985833071
3160,5512.0,28,73,199,50,197,False,False,True,False,False,False,8.614864218589684
1028,1000.0,45,77,149,59,0,False,False,False,False,False,True,6.90875477931522
842,1442.0,35,56,140,49,0,False,False,False,False,False,True,7.274479558773871
4718,2877.0,64,41,37,64,141,False,True,False,False,True,False,7.964850887447313
4085,2528.0,89,88,41,19,337,False,True,False,False,False,False,7.835579246669965
1965,3587.0,24,75,26,49,81,False,False,True,False,True,False,8.185350223178686
3510,5831.0,24,88,167,34,61,False,False,True,False,True,False,8.671115273688494
4778,8790.0,89,34,56,24,11,False,False,True,True,False,False,9.08148374985118
2894,3000.0,50,85,109,48,220,False,False,True,False,False,False,8.006700845440367
4786,2133.0,51,46,75,66,419,False,True,False,False,False,False,7.665753431861699
1037,1855.0,54,59,37,45,62,False,True,False,False,True,False,7.526178913346146
1606,2687.0,68,55,114,8,0,True,False,False,False,False,True,7.89655270164304
4197,6743.0,24,97,114,43,0,False,False,False,False,False,True,8.81640849968169
4845,6171.0,90,94,191,59,0,False,False,False,False,False,True,8.72777821348305
3562,2417.0,80,37,106,31,0,True,False,False,False,False,True,7.790696031174738
4175,4786.0,17,81,56,13,0,False,False,False,False,False,True,8.473659189392508
4014,4797.0,83,82,166,17,0,False,False,False,False,False,True,8.47595444339964
2217,2379.0,21,99,114,33,0,False,False,False,False,False,True,7.77485576666552
3624,6213.0,71,84,120,56,0,False,False,False,False,False,True,8.734560089952993
2690,2338.0,90,100,127,61,164,False,False,True,False,False,False,7.757478766584179
1610,2709.0,49,39,65,41,116,False,False,True,False,True,False,7.904703913873747
3703,6717.0,61,57,173,26,77,False,False,True,False,True,False,8.812545770172237
3390,6675.0,12,68,99,61,114,False,True,False,False,True,False,8.806274284781725
1576,1078.0,15,83,98,63,0,True,False,False,False,False,True,6.983789965258135
3091,5355.0,37,32,5,37,17,False,False,True,True,False,False,8.585972706811063
3629,4278.0,54,75,135,27,0,False,False,False,False,False,True,8.361474616416817
1166,1000.0,56,89,46,62,86,False,False,True,False,True,False,6.90875477931522
4406,6365.0,45,77,82,53,300,False,False,True,False,False,False,8.758726607842037
2815,2848.0,53,92,188,59,0,False,False,False,False,False,True,7.954723334497908
3651,7426.0,84,66,169,72,0,False,False,False,False,False,True,8.912877287669296
2340,3744.0,61,58,2,60,16,False,False,True,True,False,False,8.22817689595132
2422,4070.0,21,86,149,49,238,False,False,True,False,False,False,8.31164394850298
1194,2453.0,64,53,198,4,32,False,True,False,True,False,False,7.805474625270857
4190,3463.0,79,84,36,32,44,False,False,True,True,False,False,8.150179269682326
1355,2210.0,84,64,152,18,101,False,True,False,False,True,False,7.701200180857446
1188,1000.0,76,64,56,5,0,False,False,False,False,False,True,6.90875477931522
1219,1189.0,38,89,157,20,0,False,False,False,False,False,True,7.081708586105575
2700,4086.0,36,68,83,70,0,False,False,False,False,False,True,8.315566483564277
3791,3635.0,25,55,3,60,0,False,False,False,False,False,True,8.19863945529737
999,1110.0,75,32,32,35,0,False,False,False,False,False,True,7.01301578963963
4181,3016.0,81,73,31,45,334,False,False,True,False,False,False,8.012018239159062
2941,4729.0,45,82,177,18,0,False,False,False,False,False,True,8.46168048148598
951,2240.0,65,63,137,29,0,False,False,False,False,False,True,7.714677473800927
2323,2666.0,67,60,166,35,0,True,False,False,False,False,True,7.888709524182015
4776,3512.0,82,75,124,61,430,False,False,True,False,False,False,8.164225652265827
628,1000.0,45,46,57,23,41,False,False,True,True,False,False,6.90875477931522
4790,8913.0,53,39,49,66,0,False,False,False,False,False,True,9.0953783535065
2003,1000.0,36,73,197,21,82,False,False,True,False,True,False,6.90875477931522
1219,1851.0,49,88,11,1,34,False,False,True,True,False,False,7.524021415206125
3186,5948.0,19,33,72,27,154,False,True,False,False,False,False,8.690978417187905
1779,2576.0,68,39,110,36,31,False,True,False,True,False,False,7.854381210652365
3564,2759.0,41,97,78,25,0,False,False,False,False,False,True,7.9229859587111955
4155,6109.0,74,93,19,37,218,False,False,True,False,False,False,8.71768205216564
4479,4791.0,82,88,42,69,314,False,False,True,False,False,False,8.474703139795285
4015,2618.0,33,76,31,2,257,False,False,True,False,False,False,7.870547844507712
2352,3791.0,72,48,146,39,0,False,False,False,False,False,True,8.240648863374913
1689,2007.0,44,43,44,56,0,False,False,False,False,False,True,7.60489448081162
4498,5515.0,63,69,96,21,309,False,True,False,False,False,False,8.615408238913192
3680,2302.0,40,60,43,38,0,False,False,False,False,False,True,7.741967899820685
2690,5154.0,78,55,2,20,10,False,True,False,True,False,False,8.54772239645106
4408,5492.0,53,49,46,48,429,False,True,False,False,False,False,8.61122983334262
1572,2142.0,74,44,9,12,44,False,False,True,True,False,False,7.669961995473577
2002,4381.0,10,97,24,29,0,False,False,False,False,False,True,8.385260520155413
3686,3202.0,61,72,39,44,0,False,False,False,False,False,True,8.071843149609158
4096,7976.0,49,81,51,4,390,False,False,True,False,False,False,8.984317679911129
2258,3354.0,19,73,199,58,206,False,False,True,False,False,False,8.118207049405783
3258,5765.0,84,57,72,39,101,False,False,True,False,True,False,8.659733878198347
1564,1106.0,76,52,190,2,138,False,True,False,False,True,False,7.009408932708637
4721,5923.0,61,39,200,60,323,False,False,True,False,False,False,8.68676717538769
3626,2642.0,48,76,174,60,26,False,False,True,True,False,False,7.879669914604289
1284,1592.0,31,62,16,72,116,False,False,True,False,True,False,7.373374309910049
1948,1444.0,68,82,32,10,58,False,True,False,False,True,False,7.275864600546533
3813,5053.0,54,30,15,46,0,False,False,False,False,False,True,8.52793528794814
513,1000.0,20,50,126,52,25,False,False,True,True,False,False,6.90875477931522
1304,1185.0,63,41,145,6,114,False,True,False,False,True,False,7.078341579557671
3564,3359.0,74,86,158,60,236,False,True,False,False,False,False,8.11969625295725
3836,2387.0,16,42,163,22,365,False,False,True,False,False,False,7.778211474512493
4323,5407.0,75,46,199,19,0,True,False,False,False,False,True,8.5956346177228
